uid,y_true
x13:82,0
x13:83,0
x13:84,0
x13:85,0
x13:86,0
x13:87,0
x13:88,1
x13:89,1
x13:90,1
x13:91,1
x13:92,1
x13:93,1
x13:94,1
x13:95,1
x13:96,1
x13:97,1
x13:98,1
x13:99,1
x13:100,1
x13:101,1
x13:102,1
x13:103,1
x13:104,1
x13:105,1
x13:106,1
x13:107,1
x13:108,1
x13:109,1
x13:110,1
x13:111,1
x13:112,1
x13:113,1
x13:114,1
x13:115,1
x13:116,1
x13:117,1
x13:118,1
x13:119,1
x13:120,1
x13:121,1
x13:122,1
x13:123,1
x13:124,1
x13:125,1
x13:126,1
x13:127,1
x13:128,1
x13:129,1
x13:130,0
x13:131,0
x13:132,0
x13:133,0
x13:134,1
x13:135,1
x13:136,1
x13:137,1
x13:138,1
x13:139,1
x13:140,1
x13:141,1
x13:142,1
x13:143,1
x13:144,1
x13:145,1
x13:146,1
x13:147,1
x13:148,1
x13:149,1
x13:150,1
x13:151,1
x13:152,1
x13:153,1
x13:154,1
x13:155,1
x13:156,1
x13:157,1
x13:158,1
x13:159,1
x13:160,1
x13:161,1
x13:162,1
x13:163,1
x13:164,1
x13:165,1
x13:166,1
x13:167,1
x13:168,1
x13:169,1
x13:170,1
x13:171,1
x13:172,1
x13:173,1
x13:174,1
x13:175,1
x13:176,1
x13:177,1
x13:178,1
x13:179,1
x13:180,1
x13:181,1
x13:182,1
x13:183,1
x13:184,1
x13:185,1
x13:186,1
x13:187,1
x13:188,1
x13:189,1
x13:190,1
x13:191,1
x13:192,1
x13:193,1
x13:194,1
x13:195,1
x13:196,1
x13:197,1
x13:198,1
x13:199,1
x13:200,0
x13:201,0
x13:202,0
x13:203,1
x13:204,1
x13:205,1
x13:206,1
x13:207,0
x13:208,0
x13:209,0
x13:210,0
x13:211,0
x13:212,0
x13:213,0
x13:214,0
x13:215,0
x13:216,0
x13:217,0
x13:218,0
x13:219,0
x13:220,0
x13:221,0
x13:222,0
x13:223,0
x13:224,0
x13:225,0
x13:226,0
x13:227,0
x13:228,0
x13:229,0
x13:230,0
x13:231,0
x13:232,0
x13:233,0
x13:234,0
x13:235,0
x13:236,0
x13:237,0
x13:238,0
x13:239,0
x13:240,1
x13:241,1
x13:242,1
x13:243,1
x13:244,1
x13:245,1
x13:246,1
x13:247,1
x13:248,1
x13:249,1
x13:250,1
x13:251,1
x13:252,1
x13:253,1
x13:254,1
x13:255,1
x13:256,1
x13:257,1
x13:258,1
x13:259,1
x13:260,1
x13:261,1
x13:262,1
x13:263,1
x13:264,1
x13:265,1
x13:266,1
x13:267,1
x13:268,1
x13:269,1
x13:270,1
x13:271,1
x13:272,1
x13:273,1
x13:274,1
x13:275,1
x13:276,1
x13:277,1
x13:278,1
x13:279,1
x13:280,1
x13:281,1
x13:282,1
x13:283,1
x13:284,1
x13:285,1
x13:286,1
x13:287,1
x13:288,1
x13:289,1
x13:290,1
x13:291,1
x13:292,1
x13:293,1
x13:294,1
x13:295,1
x13:296,1
x13:297,1
x13:298,1
x13:299,1
x13:300,1
x13:301,1
x13:302,1
x13:303,1
x13:304,1
x13:305,1
x13:306,1
x13:307,1
x13:308,1
x13:309,1
x13:310,0
x13:311,0
x13:312,0
x13:313,0
x13:314,0
x13:315,0
x13:316,0
x13:317,0
x13:318,0
x13:319,0
x13:320,0
x13:321,0
x13:322,0
x13:323,1
x13:324,1
x13:325,1
x13:326,1
x13:327,1
x13:328,1
x13:329,1
x13:330,1
x13:331,1
x13:332,1
x13:333,1
x13:334,1
x13:335,1
x13:336,0
x13:337,0
x13:338,0
x13:339,0
x13:340,0
x13:341,0
x13:342,1
x13:343,1
x13:344,1
x13:345,1
x13:346,1
x13:347,1
x13:348,1
x13:349,1
x13:350,1
x13:351,1
x13:352,1
x13:353,1
x13:354,1
x13:355,1
x13:356,0
x13:357,0
x13:358,0
x13:359,0
x13:360,0
x13:361,0
x13:362,0
x13:363,0
x13:364,0
x13:365,0
x13:366,0
x13:367,0
x13:368,0
x13:369,0
x13:370,0
x13:371,0
x13:372,0
x13:373,0
x13:374,0
x13:375,0
x13:376,0
x13:377,0
x13:378,0
x13:379,0
x13:380,0
x13:381,0
x13:382,0
x13:383,0
x13:384,0
x13:385,0
x13:386,0
x13:387,0
x13:388,0
x13:389,0
x13:390,0
x13:391,0
x13:392,0
x13:393,0
x13:394,0
x13:395,0
x13:396,0
x13:397,0
x13:398,0
x13:399,0
x13:400,0
x13:401,0
x13:402,0
x13:403,0
x13:404,0
x13:405,0
x13:406,0
x13:407,0
x13:408,0
x13:409,0
x13:410,0
x13:411,0
x13:412,0
x13:413,0
x13:414,0
x13:415,0
x13:416,0
x13:417,0
x13:418,0
x13:419,0
x13:420,0
x13:421,0
x13:422,0
x13:423,0
x13:424,0
x13:425,1
x13:426,1
x13:427,1
x13:428,1
x13:429,1
x13:430,1
x13:431,1
x13:432,1
x13:433,1
x13:434,1
x13:435,1
x13:436,1
x13:437,1
x13:438,1
x13:439,1
x13:440,1
x13:441,1
x13:442,1
x13:443,1
x13:444,1
x13:445,1
x13:446,1
x13:447,1
x13:448,1
x13:449,1
x13:450,1
x13:451,1
x13:452,1
x13:453,1
x13:454,1
x13:455,1
x13:456,1
x13:457,1
x13:458,1
x13:459,1
x13:460,1
x13:461,1
x13:462,1
x13:463,1
x13:464,1
x13:465,0
x13:466,0
x13:467,0
x13:468,0
x13:469,0
x13:470,1
x13:471,1
x13:472,1
x13:473,1
x13:474,0
x13:475,0
x13:476,0
x13:477,0
x13:478,0
x13:479,0
x13:480,0
x13:481,0
x13:482,0
x13:483,0
x13:484,0
x13:485,0
x13:486,0
x13:487,0
x13:488,0
x13:489,0
x13:490,0
x13:491,0
x13:492,0
x13:493,0
x13:494,0
x13:495,0
x13:496,1
x13:497,1
x13:498,1
x13:499,1
x13:500,1
x13:501,1
x13:502,1
x13:503,1
x13:504,1
x13:505,1
x14:0,0
x14:1,0
x14:2,0
x14:3,0
x14:4,0
x14:5,0
x14:6,0
x14:7,0
x14:8,0
x14:9,0
x14:10,0
x14:11,0
x14:12,0
x14:13,0
x14:14,0
x14:15,0
x14:16,0
x14:17,0
x14:18,0
x14:19,0
x14:20,1
x14:21,1
x14:22,1
x14:23,1
x14:24,1
x14:25,0
x14:26,0
x14:27,0
x14:28,0
x14:29,0
x14:30,0
x14:31,0
x14:32,0
x14:33,0
x14:34,0
x14:35,0
x14:36,0
x14:37,0
x14:38,0
x14:39,0
x14:40,0
x14:41,0
x14:42,0
x14:43,0
x14:44,0
x14:45,1
x14:46,1
x14:47,1
x14:48,1
x14:49,1
x14:50,1
x14:51,1
x14:52,1
x14:53,1
x14:54,1
x14:55,1
x14:56,1
x14:57,1
x14:58,1
x14:59,1
x14:60,1
x14:61,1
x14:62,1
x14:63,1
x14:64,1
x14:65,1
x14:66,1
x14:67,1
x14:68,1
x14:69,1
x14:70,1
x14:71,1
x14:72,1
x14:73,1
x14:74,1
x14:75,1
x14:76,1
x14:77,1
x14:78,1
x14:79,1
x14:80,1
x14:81,1
x14:82,1
x14:83,1
x14:84,1
x14:85,1
x14:86,1
x14:87,1
x14:88,1
x14:89,1
x14:90,1
x14:91,1
x14:92,1
x14:93,1
x14:94,1
x14:95,1
x14:96,1
x14:97,1
x14:98,1
x14:99,1
x14:100,1
x14:101,1
x14:102,1
x14:103,1
x14:104,1
x14:105,1
x14:106,1
x14:107,1
x14:108,1
x14:109,1
x14:110,1
x14:111,1
x14:112,1
x14:113,1
x14:114,1
x14:115,1
x14:116,1
x14:117,1
x14:118,1
x14:119,1
x14:120,1
x14:121,1
x14:122,1
x14:123,1
x14:124,1
x14:125,1
x14:126,1
x14:127,1
x14:128,1
x14:129,1
x14:130,1
x14:131,1
x14:132,1
x14:133,1
x14:134,1
x14:135,1
x14:136,1
x14:137,1
x14:138,1
x14:139,1
x14:140,1
x14:141,1
x14:142,1
x14:143,1
x14:144,1
x14:145,1
x14:146,1
x14:147,1
x14:148,1
x14:149,1
x14:150,1
x14:151,1
x14:152,1
x14:153,1
x14:154,1
x14:155,1
x14:156,1
x14:157,1
x14:158,1
x14:159,1
x14:160,1
x14:161,1
x14:162,1
x14:163,1
x14:164,1
x14:165,1
x14:166,1
x14:167,0
x14:168,0
x14:169,0
x14:170,0
x14:171,1
x14:172,1
x14:173,1
x14:174,1
x14:175,1
x14:176,1
x14:177,1
x14:178,1
x14:179,1
x14:180,1
x14:181,1
x14:182,1
x14:183,1
x14:184,1
x14:185,1
x14:186,1
x14:187,1
x14:188,1
x14:189,1
x14:190,1
x14:191,1
x14:192,1
x14:193,1
x14:194,1
x14:195,1
x14:196,1
x14:197,1
x14:198,1
x14:199,1
x14:200,1
x14:201,1
x14:202,1
x14:203,1
x14:204,1
x14:205,1
x14:206,1
x14:207,1
x14:208,1
x14:209,1
x14:210,1
x14:211,1
x14:212,1
x14:213,1
x14:214,1
x14:215,1
x14:216,1
x14:217,1
x14:218,1
x14:219,1
x14:220,1
x14:221,1
x14:222,1
x14:223,1
x14:224,1
x14:225,1
x14:226,1
x14:227,1
x14:228,1
x14:229,1
x14:230,1
x14:231,1
x14:232,1
x14:233,1
x14:234,1
x14:235,1
x14:236,1
x14:237,1
x14:238,1
x14:239,1
x14:240,1
x14:241,1
x14:242,1
x14:243,1
x14:244,1
x14:245,1
x14:246,1
x14:247,1
x14:248,1
x14:249,1
x14:250,1
x14:251,1
x14:252,1
x14:253,1
x14:254,1
x14:255,1
x14:256,1
x14:257,1
x14:258,1
x14:259,1
x14:260,1
x14:261,1
x14:262,1
x14:263,1
x14:264,1
x14:265,1
x14:266,1
x14:267,1
x14:268,1
x14:269,1
x14:270,1
x14:271,1
x14:272,1
x14:273,1
x14:274,1
x14:275,1
x14:276,1
x14:277,1
x14:278,1
x14:279,1
x14:280,1
x14:281,1
x14:282,1
x14:283,1
x14:284,1
x14:285,1
x14:286,1
x14:287,1
x14:288,1
x14:289,1
x14:290,1
x14:291,1
x14:292,1
x14:293,1
x14:294,1
x14:295,1
x14:296,1
x14:297,1
x14:298,1
x14:299,1
x14:300,1
x14:301,1
x14:302,1
x14:303,1
x14:304,1
x14:305,1
x14:306,1
x14:307,1
x14:308,1
x14:309,1
x14:310,1
x14:311,1
x14:312,1
x14:313,1
x14:314,1
x14:315,1
x14:316,1
x14:317,1
x14:318,1
x14:319,1
x14:320,1
x14:321,1
x14:322,1
x14:323,1
x14:324,1
x14:325,1
x14:326,1
x14:327,1
x14:328,1
x14:329,1
x14:330,1
x14:331,1
x14:332,1
x14:333,1
x14:334,1
x14:335,1
x14:336,1
x14:337,1
x14:338,1
x14:339,1
x14:340,1
x14:341,1
x14:342,1
x14:343,1
x14:344,1
x14:345,1
x14:346,1
x14:347,1
x14:348,1
x14:349,1
x14:350,1
x14:351,1
x14:352,1
x14:353,1
x14:354,1
x14:355,1
x14:356,1
x14:357,1
x14:358,1
x14:359,1
x14:360,1
x14:361,1
x14:362,1
x14:363,1
x14:364,1
x14:365,1
x14:366,1
x14:367,1
x14:368,1
x14:369,1
x14:370,1
x14:371,1
x14:372,1
x14:373,1
x14:374,1
x14:375,1
x14:376,1
x14:377,1
x14:378,1
x14:379,1
x14:380,1
x14:381,1
x14:382,1
x14:383,1
x14:384,1
x14:385,1
x14:386,1
x14:387,1
x14:388,1
x14:389,1
x14:390,1
x14:391,1
x14:392,1
x14:393,1
x14:394,1
x14:395,1
x14:396,1
x14:397,1
x14:398,1
x14:399,1
x14:400,1
x14:401,1
x14:402,1
x14:403,1
x14:404,1
x14:405,0
x14:406,0
x14:407,0
x14:408,0
x14:409,0
x14:410,0
x14:411,0
x14:412,1
x14:413,1
x14:414,1
x14:415,1
x14:416,1
x14:417,1
x14:418,1
x14:419,1
x14:420,1
x14:421,1
x14:422,1
x14:423,1
x14:424,1
x14:425,1
x14:426,1
x14:427,1
x14:428,1
x14:429,1
x14:430,1
x14:431,1
x14:432,1
x14:433,1
x14:434,1
x14:435,1
x14:436,1
x14:437,1
x14:438,1
x14:439,1
x14:440,1
x14:441,1
x14:442,1
x14:443,1
x14:444,1
x14:445,1
x14:446,1
x14:447,1
x14:448,1
x14:449,1
x14:450,1
x14:451,1
x14:452,1
x14:453,1
x14:454,1
x14:455,1
x14:456,1
x14:457,1
x14:458,1
x14:459,1
x14:460,1
x14:461,1
x14:462,1
x14:463,1
x14:464,1
x14:465,1
x14:466,1
x14:467,1
x14:468,1
x14:469,1
x14:470,1
x14:471,1
x14:472,1
x14:473,1
x14:474,1
x14:475,1
x14:476,1
x14:477,1
x14:478,1
x14:479,1
x14:480,1
x14:481,1
x14:482,1
x14:483,1
x14:484,1
x14:485,1
x14:486,1
x14:487,1
x14:488,1
x14:489,1
x15:0,0
x15:1,0
x15:2,0
x15:3,0
x15:4,0
x15:5,0
x15:6,0
x15:7,0
x15:8,0
x15:9,0
x15:10,0
x15:11,0
x15:12,0
x15:13,0
x15:14,0
x15:15,0
x15:16,0
x15:17,0
x15:18,0
x15:19,0
x15:20,0
x15:21,0
x15:22,0
x15:23,0
x15:24,0
x15:25,0
x15:26,0
x15:27,0
x15:28,0
x15:29,0
x15:30,0
x15:31,0
x15:32,0
x15:33,0
x15:34,0
x15:35,0
x15:36,0
x15:37,0
x15:38,0
x15:39,0
x15:40,0
x15:41,0
x15:42,0
x15:43,0
x15:44,0
x15:45,0
x15:46,0
x15:47,0
x15:48,0
x15:49,0
x15:50,0
x15:51,0
x15:52,0
x15:53,0
x15:54,0
x15:55,0
x15:56,0
x15:57,0
x15:58,0
x15:59,0
x15:60,0
x15:61,0
x15:62,0
x15:63,0
x15:64,0
x15:65,0
x15:66,0
x15:67,0
x15:68,0
x15:69,0
x15:70,0
x15:71,1
x15:72,1
x15:73,1
x15:74,1
x15:75,1
x15:76,1
x15:77,1
x15:78,1
x15:79,1
x15:80,1
x15:81,1
x15:82,1
x15:83,1
x15:84,1
x15:85,1
x15:86,1
x15:87,0
x15:88,0
x15:89,1
x15:90,1
x15:91,1
x15:92,1
x15:93,1
x15:94,0
x15:95,0
x15:96,0
x15:97,0
x15:98,0
x15:99,0
x15:100,0
x15:101,0
x15:102,0
x15:103,0
x15:104,0
x15:105,0
x15:106,0
x15:107,0
x15:108,0
x15:109,0
x15:110,0
x15:111,0
x15:112,0
x15:113,0
x15:114,0
x15:115,0
x15:116,0
x15:117,0
x15:118,0
x15:119,0
x15:120,0
x15:121,1
x15:122,1
x15:123,1
x15:124,1
x15:125,1
x15:126,1
x15:127,1
x15:128,1
x15:129,1
x15:130,1
x15:131,1
x15:132,1
x15:133,1
x15:134,1
x15:135,1
x15:136,1
x15:137,1
x15:138,1
x15:139,1
x15:140,1
x15:141,0
x15:142,0
x15:143,0
x15:144,0
x15:145,0
x15:146,1
x15:147,1
x15:148,0
x15:149,0
x15:150,0
x15:151,0
x15:152,0
x15:153,0
x15:154,0
x15:155,0
x15:156,0
x15:157,0
x15:158,0
x15:159,0
x15:160,0
x15:161,0
x15:162,0
x15:163,0
x15:164,0
x15:165,0
x15:166,0
x15:167,0
x15:168,0
x15:169,0
x15:170,0
x15:171,0
x15:172,0
x15:173,0
x15:174,0
x15:175,0
x15:176,0
x15:177,0
x15:178,1
x15:179,1
x15:180,1
x15:181,1
x15:182,1
x15:183,1
x15:184,1
x15:185,1
x15:186,1
x15:187,1
x15:188,1
x15:189,1
x15:190,1
x15:191,1
x15:192,1
x15:193,1
x15:194,1
x15:195,1
x15:196,1
x15:197,1
x15:198,1
x15:199,1
x15:200,1
x15:201,1
x15:202,1
x15:203,1
x15:204,1
x15:205,1
x15:206,1
x15:207,1
x15:208,1
x15:209,1
x15:210,1
x15:211,0
x15:212,0
x15:213,0
x15:214,0
x15:215,0
x15:216,0
x15:217,0
x15:218,0
x15:219,0
x15:220,0
x15:221,0
x15:222,0
x15:223,0
x15:224,0
x15:225,0
x15:226,0
x15:227,0
x15:228,0
x15:229,0
x15:230,0
x15:231,0
x15:232,0
x15:233,0
x15:234,0
x15:235,0
x15:236,0
x15:237,0
x15:238,0
x15:239,0
x15:240,0
x15:241,0
x15:242,0
x15:243,0
x15:244,0
x15:245,0
x15:246,0
x15:247,0
x15:248,0
x15:249,0
x15:250,0
x15:251,0
x15:252,0
x15:253,0
x15:254,0
x15:255,0
x15:256,0
x15:257,0
x15:258,0
x15:259,0
x15:260,0
x15:261,0
x15:262,0
x15:263,1
x15:264,1
x15:265,1
x15:266,1
x15:267,1
x15:268,1
x15:269,1
x15:270,1
x15:271,1
x15:272,1
x15:273,1
x15:274,1
x15:275,1
x15:276,1
x15:277,1
x15:278,1
x15:279,1
x15:280,1
x15:281,1
x15:282,1
x15:283,1
x15:284,1
x15:285,1
x15:286,1
x15:287,1
x15:288,1
x15:289,1
x15:290,1
x15:291,1
x15:292,1
x15:293,1
x15:294,1
x15:295,1
x15:296,1
x15:297,1
x15:298,1
x15:299,1
x15:300,1
x15:301,1
x15:302,1
x15:303,1
x15:304,1
x15:305,1
x15:306,0
x15:307,0
x15:308,0
x15:309,0
x15:310,0
x15:311,0
x15:312,0
x15:313,0
x15:314,0
x15:315,0
x15:316,0
x15:317,0
x15:318,0
x15:319,0
x15:320,0
x15:321,0
x15:322,0
x15:323,0
x15:324,0
x15:325,0
x15:326,0
x15:327,0
x15:328,0
x15:329,0
x15:330,0
x15:331,0
x15:332,0
x15:333,0
x15:334,0
x15:335,0
x15:336,0
x15:337,0
x15:338,0
x15:339,0
x15:340,0
x15:341,0
x15:342,0
x15:343,0
x15:344,0
x15:345,0
x15:346,0
x15:347,0
x15:348,0
x15:349,0
x15:350,0
x15:351,0
x15:352,0
x15:353,1
x15:354,1
x15:355,1
x15:356,1
x15:357,1
x15:358,1
x15:359,1
x15:360,1
x15:361,1
x15:362,1
x15:363,1
x15:364,1
x15:365,1
x15:366,1
x15:367,1
x15:368,1
x15:369,1
x15:370,1
x15:371,1
x15:372,1
x15:373,1
x15:374,1
x15:375,1
x15:376,1
x15:377,1
x15:378,1
x15:379,1
x15:380,1
x15:381,1
x15:382,1
x15:383,1
x15:384,1
x15:385,1
x15:386,1
x15:387,1
x15:388,1
x15:389,0
x15:390,0
x15:391,0
x15:392,0
x15:393,0
x15:394,0
x15:395,0
x15:396,0
x15:397,0
x15:398,0
x15:399,0
x15:400,0
x15:401,0
x15:402,0
x15:403,0
x15:404,0
x15:405,0
x15:406,0
x15:407,0
x15:408,0
x15:409,0
x15:410,0
x15:411,0
x15:412,0
x15:413,0
x15:414,0
x15:415,0
x15:416,1
x15:417,1
x15:418,1
x15:419,1
x15:420,1
x15:421,1
x15:422,1
x15:423,1
x15:424,1
x15:425,1
x15:426,1
x15:427,1
x15:428,1
x15:429,1
x15:430,1
x15:431,1
x15:432,1
x15:433,1
x15:434,1
x15:435,1
x15:436,1
x15:437,1
x15:438,1
x15:439,1
x15:440,1
x15:441,1
x15:442,1
x15:443,1
x15:444,1
x15:445,1
x15:446,1
x15:447,1
x15:448,1
x15:449,0
x15:450,0
x15:451,0
x15:452,0
x15:453,0
x15:454,0
x15:455,0
x15:456,0
x15:457,0
x15:458,0
x15:459,0
x15:460,0
x15:461,0
x15:462,0
x15:463,0
x15:464,0
x15:465,0
x15:466,0
x15:467,0
x15:468,0
x15:469,0
x15:470,0
x15:471,0
x15:472,0
x15:473,0
x15:474,0
x15:475,0
x15:476,0
x15:477,0
x15:478,0
x15:479,1
x15:480,1
x15:481,1
x15:482,1
x15:483,1
x15:484,1
x15:485,1
x15:486,1
x15:487,1
x15:488,1
x15:489,1
x15:490,1
x15:491,0
x15:492,0
x15:493,0
x15:494,0
x15:495,0
x15:496,0
x15:497,0
x16:0,0
x16:1,0
x16:2,0
x16:3,0
x16:4,0
x16:5,0
x16:6,0
x16:7,0
x16:8,0
x16:9,0
x16:10,0
x16:11,0
x16:12,0
x16:13,0
x16:14,0
x16:15,0
x16:16,0
x16:17,0
x16:18,0
x16:19,0
x16:20,0
x16:21,0
x16:22,0
x16:23,0
x16:24,0
x16:25,0
x16:26,0
x16:27,0
x16:28,0
x16:29,0
x16:30,0
x16:31,0
x16:32,0
x16:33,0
x16:34,0
x16:35,0
x16:36,0
x16:37,0
x16:38,0
x16:39,0
x16:40,0
x16:41,0
x16:42,0
x16:43,0
x16:44,0
x16:45,0
x16:46,0
x16:47,0
x16:48,0
x16:49,0
x16:50,0
x16:51,0
x16:52,0
x16:53,0
x16:54,0
x16:55,0
x16:56,0
x16:57,0
x16:58,0
x16:59,0
x16:60,0
x16:61,0
x16:62,0
x16:63,0
x16:64,0
x16:65,0
x16:66,0
x16:67,0
x16:68,0
x16:69,0
x16:70,0
x16:71,0
x16:72,0
x16:73,0
x16:74,0
x16:75,0
x16:76,0
x16:77,0
x16:78,0
x16:79,0
x16:80,0
x16:81,0
x16:82,0
x16:83,0
x16:84,0
x16:85,0
x16:86,0
x16:87,0
x16:88,0
x16:89,0
x16:90,0
x16:91,0
x16:92,0
x16:93,0
x16:94,0
x16:95,0
x16:96,0
x16:97,0
x16:98,0
x16:99,0
x16:100,0
x16:101,0
x16:102,0
x16:103,0
x16:104,0
x16:105,0
x16:106,0
x16:107,0
x16:108,0
x16:109,0
x16:110,0
x16:111,0
x16:112,0
x16:113,0
x16:114,0
x16:115,0
x16:116,0
x16:117,0
x16:118,0
x16:119,0
x16:120,0
x16:121,0
x16:122,0
x16:123,0
x16:124,0
x16:125,0
x16:126,0
x16:127,0
x16:128,0
x16:129,0
x16:130,0
x16:131,0
x16:132,0
x16:133,0
x16:134,0
x16:135,0
x16:136,0
x16:137,0
x16:138,0
x16:139,0
x16:140,0
x16:141,0
x16:142,0
x16:143,0
x16:144,0
x16:145,0
x16:146,0
x16:147,0
x16:148,0
x16:149,0
x16:150,0
x16:151,0
x16:152,0
x16:153,0
x16:154,0
x16:155,1
x16:156,1
x16:157,1
x16:158,1
x16:159,1
x16:160,1
x16:161,1
x16:162,1
x16:163,1
x16:164,1
x16:165,1
x16:166,1
x16:167,1
x16:168,1
x16:169,0
x16:170,0
x16:171,0
x16:172,0
x16:173,0
x16:174,0
x16:175,0
x16:176,0
x16:177,0
x16:178,0
x16:179,0
x16:180,0
x16:181,0
x16:182,0
x16:183,0
x16:184,0
x16:185,0
x16:186,0
x16:187,0
x16:188,0
x16:189,0
x16:190,0
x16:191,0
x16:192,0
x16:193,0
x16:194,0
x16:195,0
x16:196,0
x16:197,0
x16:198,0
x16:199,0
x16:200,0
x16:201,0
x16:202,0
x16:203,0
x16:204,0
x16:205,0
x16:206,0
x16:207,0
x16:208,0
x16:209,0
x16:210,0
x16:211,0
x16:212,0
x16:213,0
x16:214,0
x16:215,0
x16:216,0
x16:217,0
x16:218,0
x16:219,0
x16:220,0
x16:221,0
x16:222,0
x16:223,0
x16:224,0
x16:225,0
x16:226,0
x16:227,0
x16:228,0
x16:229,0
x16:230,0
x16:231,0
x16:232,0
x16:233,0
x16:234,0
x16:235,0
x16:236,0
x16:237,0
x16:238,0
x16:239,0
x16:240,0
x16:241,0
x16:242,0
x16:243,0
x16:244,0
x16:245,0
x16:246,0
x16:247,0
x16:248,0
x16:249,0
x16:250,0
x16:251,0
x16:252,0
x16:253,0
x16:254,0
x16:255,0
x16:256,0
x16:257,0
x16:258,0
x16:259,0
x16:260,0
x16:261,0
x16:262,0
x16:263,0
x16:264,1
x16:265,1
x16:266,0
x16:267,1
x16:268,0
x16:269,0
x16:270,0
x16:271,0
x16:272,0
x16:273,0
x16:274,1
x16:275,1
x16:276,1
x16:277,0
x16:278,0
x16:279,1
x16:280,1
x16:281,1
x16:282,1
x16:283,1
x16:284,1
x16:285,1
x16:286,1
x16:287,1
x16:288,1
x16:289,1
x16:290,0
x16:291,0
x16:292,0
x16:293,1
x16:294,1
x16:295,1
x16:296,1
x16:297,1
x16:298,0
x16:299,1
x16:300,0
x16:301,0
x16:302,0
x16:303,0
x16:304,0
x16:305,0
x16:306,0
x16:307,0
x16:308,0
x16:309,0
x16:310,0
x16:311,0
x16:312,0
x16:313,0
x16:314,0
x16:315,0
x16:316,0
x16:317,0
x16:318,0
x16:319,0
x16:320,0
x16:321,0
x16:322,0
x16:323,0
x16:324,0
x16:325,0
x16:326,0
x16:327,0
x16:328,0
x16:329,0
x16:330,0
x16:331,0
x16:332,0
x16:333,0
x16:334,0
x16:335,0
x16:336,0
x16:337,0
x16:338,0
x16:339,0
x16:340,0
x16:341,0
x16:342,0
x16:343,0
x16:344,0
x16:345,0
x16:346,0
x16:347,0
x16:348,0
x16:349,0
x16:350,0
x16:351,0
x16:352,1
x16:353,1
x16:354,1
x16:355,1
x16:356,1
x16:357,1
x16:358,1
x16:359,1
x16:360,1
x16:361,1
x16:362,0
x16:363,0
x16:364,0
x16:365,0
x16:366,0
x16:367,0
x16:368,0
x16:369,0
x16:370,0
x16:371,0
x16:372,0
x16:373,0
x16:374,0
x16:375,0
x16:376,0
x16:377,0
x16:378,0
x16:379,0
x16:380,0
x16:381,0
x16:382,0
x16:383,0
x16:384,0
x16:385,0
x16:386,0
x16:387,0
x16:388,0
x16:389,0
x16:390,0
x16:391,0
x16:392,0
x16:393,0
x16:394,0
x16:395,0
x16:396,0
x16:397,0
x16:398,0
x16:399,0
x16:400,0
x16:401,0
x16:402,0
x16:403,0
x16:404,0
x16:405,0
x16:406,0
x16:407,0
x16:408,0
x16:409,0
x16:410,0
x16:411,0
x16:412,0
x16:413,0
x16:414,0
x16:415,0
x16:416,0
x16:417,0
x16:418,0
x16:419,0
x16:420,1
x16:421,1
x16:422,1
x16:423,1
x16:424,1
x16:425,1
x16:426,0
x16:427,0
x16:428,0
x16:429,0
x16:430,0
x16:431,0
x16:432,0
x16:433,0
x16:434,0
x16:435,0
x16:436,0
x16:437,0
x16:438,0
x16:439,0
x16:440,0
x16:441,0
x16:442,0
x16:443,0
x16:444,0
x16:445,0
x16:446,0
x16:447,0
x16:448,0
x16:449,0
x16:450,0
x16:451,0
x16:452,0
x16:453,0
x16:454,0
x16:455,0
x16:456,0
x16:457,0
x16:458,0
x16:459,0
x16:460,0
x16:461,0
x16:462,0
x16:463,0
x16:464,0
x16:465,0
x16:466,0
x16:467,0
x16:468,0
x16:469,0
x16:470,0
x16:471,1
x16:472,1
x16:473,1
x16:474,1
x16:475,1
x16:476,1
x16:477,1
x16:478,0
x16:479,0
x16:480,0
x16:481,0
x16:482,0
x16:483,0
x16:484,0
x16:485,0
x16:486,0
x16:487,0
x16:488,0
x16:489,0
x16:490,0
x16:491,0
x16:492,0
x16:493,0
x16:494,0
x16:495,0
x16:496,0
x16:497,0
x16:498,0
x16:499,0
x16:500,0
x16:501,0
x16:502,0
x16:503,1
x16:504,1
x16:505,1
x16:506,1
x16:507,1
x16:508,0
x16:509,0
x16:510,0
x16:511,0
x16:512,0
x16:513,0
x17:0,0
x17:1,0
x17:2,0
x17:3,0
x17:4,0
x17:5,0
x17:6,0
x17:7,0
x17:8,0
x17:9,0
x17:10,0
x17:11,0
x17:12,0
x17:13,0
x17:14,0
x17:15,0
x17:16,0
x17:17,0
x17:18,0
x17:19,0
x17:20,0
x17:21,0
x17:22,0
x17:23,0
x17:24,0
x17:25,0
x17:26,0
x17:27,0
x17:28,0
x17:29,0
x17:30,0
x17:31,0
x17:32,0
x17:33,0
x17:34,0
x17:35,0
x17:36,0
x17:37,0
x17:38,0
x17:39,0
x17:40,0
x17:41,0
x17:42,0
x17:43,0
x17:44,0
x17:45,0
x17:46,0
x17:47,0
x17:48,0
x17:49,0
x17:50,0
x17:51,0
x17:52,0
x17:53,0
x17:54,0
x17:55,0
x17:56,0
x17:57,0
x17:58,0
x17:59,0
x17:60,0
x17:61,0
x17:62,0
x17:63,0
x17:64,0
x17:65,0
x17:66,0
x17:67,0
x17:68,0
x17:69,0
x17:70,0
x17:71,0
x17:72,0
